-0.5,0.43994140625

-0.47998046875,0.4599609375

-0.4599609375,0.47998046875

-0.43994140625,0.5

-0.419921875,0.51953125

-0.39990234375,0.53955078125

-0.3798828125,0.5595703125

-0.35986328125,0.57958984375

-0.33984375,0.599609375

-0.31982421875,0.61962890625

-0.2998046875,0.6396484375

-0.27978515625,0.65966796875

-0.259765625,0.6796875

-0.239990234375,-0.93994140625

-0.219970703125,-1.0

0.419921875,-0.89990234375

0.43994140625,-0.39990234375

0.4599609375,-0.3798828125

0.47998046875,-0.35986328125

0.5,-0.33984375

0.51953125,-0.31982421875

0.53955078125,-0.2998046875

0.5595703125,-0.27978515625

0.57958984375,-0.259765625

0.599609375,-0.239990234375

0.61962890625,-0.219970703125

0.6396484375,0.419921875

0.65966796875,0.43994140625

0.6796875,0.4599609375

-0.93994140625,0.47998046875

-1.0,0.5

-0.89990234375,0.51953125

